private_name	public_name	kind	private_source_path	public_source_path	private_type_sha256	public_type_sha256	namespace_normalized_type_sha256	type_identity_after_namespace_normalization	axiom_footprint	private_value_sha256	public_value_sha256	namespace_normalized_value_sha256	proof_body_changed_beyond_namespace_elaboration
Someone.open_does_not_bypass_governor	Continuity.Admission.open_does_not_bypass_governor	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	d4930e1e7d281323a38993db9457020a7583d8b1583a25ab5c8364990411c0d4	eb9cd386f80a3767fd0755fae4c0de3bdaf5c70f2ce488786f6cb72bc2b7ba5f	1f01821c50fb22f2e03a2a272ce157328241118cd754d043591d967eec4167ec	true	[propext]	9984f5599277de091199e3206ffe437e04d341499a8920eb8a710e94f871f8f8	225391452ea2c38e9e04f1434b013713b67c0690f0898b6bca2ad2a2e1f04ef1	2829b849910ffdf1b59b977f88b6e84f9821aaec69fe38562b777e8cab9d0a9f	false
Someone.own_packet_earns_name	Continuity.Admission.own_packet_earns_name	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	aa239dd13462438d60e0e4fcbf30c097861dd171ab56dc547a603a8ae8f983b6	366a528101424e22d470d4da6db028ce5235d15550ad788f659330bd2d5b4f4b	f94d826508435b1f60dd6ca9c59c98d53ad9afe2ec0af7d689cde8c52af9ce8d	true	AXIOM-FREE	448db3e8bd5b447d87abb5ed3d0234aebc8254ed7b64aa5156c4c7aefeb73e6f	d59ebf95b12d2d5fe402e2731e06e7735d023dcbb8b3bda9b9c6704517dfc50c	11bc52e5d706f129cc3a4d8e7a846dad191a8449ed8f790e069153d672e0ebd8	false
Someone.pendingPacket	Continuity.Admission.pendingPacket	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	b3aa52aeb6034e5b647c6ac0e9eb97b85f99c25fb40052e6eea6e9450171dffa	e87fd6f54b042933b27b623ee1f5c0867a924e81ffbf9137da5c20268927cd3a	40536c5fd7bed10443aaf6c48c8270c37f20cd883dce98cae9b98637a0edef6c	true	AXIOM-FREE	c563159a70f3cec97822da63820235e58cf53f0ceb18baf02a3057326a538638	52c9b5ca2028614aceb07c681e052857db5a5a2e03aa3568c493b1948af37a4b	029f5093845c05556eca472e5717f1c8348bab84be9aa7ee16e95084eb45bc75	false
Someone.pendingPacket.eq_1	Continuity.Admission.pendingPacket.eq_1	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	48662a81d3345e8ef1bc2c2f26c49467ef6d88395d0af629dc5dc5daebc53a61	ec38356eb61dd3977b3f1919098137c0743b3c3fe94f9c37166a2c3dda97bfe3	f3f216e618e3705082b0a9bdf3a0cd60103bf6c9d1dfdbcc33ae9108908e5515	true	AXIOM-FREE	1c39a7f6f5d778e38927448184d95048f5e1d8d260ff7278b3e6f3054230c1c0	11e4e863872f932bb5bbfed429cca382df88c54cb0d84478c4f29fe3276cbfaf	df7a2e6189d9234e4181fdecde7907650b56c1f7b43e2a3992edabb939f114ee	false
Someone.quorumMayAdmit	Continuity.Admission.quorumMayAdmit	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	b747bbddcd15ac329fac1167da33ab6e7cc0a7e8991899d238a10692873e26dd	5d4069fba69e468c9a0f3fabbacf4c854609dfd5e24878f258666c7fc7cd0d5d	03b9249ab410d982f9c7b778393c49582e272576d7f2b0f19981cf0382570c4d	true	[propext]	aea27883690b09203888b202f062bf88198263e494fe9b8b48f8efc88d2a74ba	5d16f1e33b5e83ee1da427da4627c673a3aa76444c2ed9a363808f286fdce0a0	cab3a8399782c11a2b5b389cb4fd48412fab7ecdd2e37651eb460be457a4592d	false
Someone.quorum_without_human_ratification_cannot_admit	Continuity.Admission.quorum_without_human_ratification_cannot_admit	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	6b48f0717d1574250f7699267c65023b2ac18802dc3dbfae1a7c70bb1c58e631	b987e511ba39fbd5e9c89b6bac67efcfcbc988a10bd10db39f7461372d7457f0	85a7e9ceee06c645336ef86be25bc746aa9417447583b849114600bf2f5a251b	true	[propext]	bd30f2d5556de56cf9e9a955ee023938f8ed0d006cdf393d60a3e51cb2b32699	9080523c9e3d505ac0644e84e95c08034fd45afe1c6dace49b2fa67a582c3a6c	bf3d97d23dbdc813dc15d4dd7d3e84ca0809cce0411b5f63b31c0c0ee1db09a9	false
Someone.reachable_from_initial_coherent	Continuity.Admission.reachable_from_initial_coherent	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	96d7f64f4a5c748ffa8f538e1f002d09bc02bc9e17acb4b8b09becf77c16daef	5637463826d6915f9fa6ec124cf2716a727be7df6e5d4cccf0895f259061bdfc	31347bde97212892d1e1bfebc4210ea506998d39a37bb00bd9375f31b240bb30	true	[propext]	c1a9144d3ed596206a663087df37b1fa2338b65ac6378ffb516dd64566514d6a	35e6547da7a7e2591dff2a2b2863024d7de7bae7408728473c50ddab53e3c7a2	3f287b0eafed727ba6705666c09202501dbcc3f46ebc3ed4d923c12d4f31a9a2	false
Someone.reachable_from_initial_wellformed	Continuity.Admission.reachable_from_initial_wellformed	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	3b7bf43221e3334d7405f783852084dd548069ccac6b029971ac2d6f772beb23	6dadcbd96ce02fabb95c5c93d77a256924b8a6e92d3952b128325a61a9522244	9208e2bfea462a5b3f7028db4a2b345a3e2125845e3f72978a6ff648c5656fb8	true	[propext]	2846d47507d53a3b7d35cfd943b41e3cc324772696aa9bbe514808908e3ddcc6	e3a69dfc0777afd7d4989a01acc288c3566a6311d61a886fcbe24809ec00cf50	4206d11737dd0b56f96762d3be633ebacf293fab952217b69964cf5aa8d75b18	false
Someone.reachable_ownsPacket	Continuity.Admission.reachable_ownsPacket	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	c9c710f6e864c5a3a0501c82339ef5847df317858da28a33610c8ce29015b421	2faf41d5cab9c1b2c5ddb53ea78d3c14573514fa2033496f4c270b3c0af6c774	a64582b05e1d11cbc1fcf78650ad33215685a3b524305577751120abf1761483	true	AXIOM-FREE	ee88d112473d7fc9ad962a552c3f7cd7dbce192b20521bf89ae00c6b9cb0e4f4	9de93bd17d5d06fee1626373c33a91e505ae8820c9b3d64311c128817f2f75eb	990736bb1cb3b61a80e3ce5123331f5c3be4e8d8c9fef13abd6a6de8a05e600b	false
Someone.reachable_preserves_coherent	Continuity.Admission.reachable_preserves_coherent	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	003761736f780c50f65dff2d839e449357d10814a3d76cc05ac5a75e1e9015a4	fc9f6b10ba4ac9031ce443f16dd1da90f75d444c621676d4a7a25aa6902976ce	c0e1694a76d77fcc6438e8f29dddcb02ea15752384b2fb1beaa6d05f8cd1e869	true	[propext]	83e251cb09e59330c09befa3c45e71fd93bd3c3c0b4fbaf6b830324540f6377e	8b9be46106f10f5626ced9a6c80cf5da3a492f09a5eb8aeff3239b9be44dda0f	90d35060c587832a240af424fb2e3615d88e9ab57f2b9564248764d6ff1a6d74	false
Someone.reachable_preserves_ownsPacket	Continuity.Admission.reachable_preserves_ownsPacket	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	4fdebe9e6b3ee287f38351da46b5f4e163422f3ce662fe5e1fa4ded7090d3e58	2934f62915256266d2c7cd00e0c7f2e18a3ec77f2c079da0ca30a3d999f30d52	b14b4af4a08ca297902445db0ed24070a73cb7b04ef46fa49367e385f03e8e0a	true	AXIOM-FREE	bacda772bc127d8a4fd3267ba2c05b3a94eaeef585b39d262112762e45e6bd30	95607640444e578004ca6b13e99b09842e67189fcd7bb4b98c40245c609e84f5	1360cc3e6dffcabd9665489a80e144436aed81baad6f8f5bc2d9b91e288c2d9f	false
Someone.reachable_preserves_wellformed	Continuity.Admission.reachable_preserves_wellformed	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	f7193b11a9eb93c393637c27f95ca8eb86b892a97b74894a1dfcda936dca439e	11272107af53f0e45ffde72f2ad6b3568a34a696b03f3d3e65d0f2e4d3222fb5	6f66e5a9fe39b6afafa1b02ebf17d08a7f9b74671bea51dda659e88490dba8d2	true	[propext]	326f2524ecf43e229fd41c569a410ae0b6164bb39a9d197325f147944911cb43	96736a9730e01b053ac62d754e7c8f9f3784a08f320c3d62620c29172494624b	a02168efc2951dd191470f61c53c9d71e40fd872525383c91ac5de35196d1fc9	false
Someone.reject_loses_standing	Continuity.Admission.reject_loses_standing	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	1fd5ca02b932087ac7ed99574d14eb1c4fd4ed7230449bf45fa9292065dc0de4	ce5998b55eeee2becb8caf66a57dbff231cc70aeab51a214c5cb99e5e774cb65	40ffb5a401e4370bd9411219ae04d17ba0369867d5120714004e7a3fe9812ffa	true	[propext]	f52a34b4e95c403dbcb240b72acbd97da7877035552eace0c8763b34d6aece02	f17bb5289b5634695a970190efc8826ff8aa6df3a466f711fcd5f01894468cab	c6ae3ab0758dde77cde86812ff7a19150ce3979493663ecdb5eea1b96c5b9ff5	false
Someone.retireToRecord	Continuity.Admission.retireToRecord	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	3795adb4f74d4eacb3b45a1edbb15b13a1bc645127a1ae84eb03bb10a4320cef	8843c23a608fd9c63e3da5869d98b8a4e2d51bfb08cf4d56f4884d288b5f1b5a	fcbf9beec19fb7e59480ac9b1f63967cc9c62c1c58847d3eab5ddf65e235acd7	true	AXIOM-FREE	4c1bf7a4c89b53d9352703d5d82f77eb8e01edc8b3f765310329f618128dda85	cd5503609d2b9547912b6671c63aef0b080c359399f81d98730e2535ce56cf9c	04bf9d8e7488294a3ee62de3710db7951de9e3dd40f2e44b374b45b2b4b97935	false
Someone.retireToRecord.match_1	Continuity.Admission.retireToRecord.match_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	24e6667b68ad12506a4750cbab72c5e3d88148bce54c34ecae3295b74831a4a7	47af2c38e142b1746c87641a7d391720e45ef813e71cc3b9839c158054d31c06	d8b53d5a9fd8b57c6bdc2905b8b23812ecace0ab100e140e3ac27053d4cfada7	true	AXIOM-FREE	d46e4790522862092d97f6efe1fb0fa3ef0b4d8d72d210a37a029076aac55b6e	df234b58d7663e463040ce3b89bbc12f9a50a06e9664a69bb0439b4438787306	b41f197029dcd41944e0ad214cc111581b51045bdf731427cd407461f2460cb5	false
Someone.retired_record_has_no_ghost_authority	Continuity.Admission.retired_record_has_no_ghost_authority	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	293886eaee9f50bd431b6cfcea9a972720693089ef0e28e641cbee45b55e464c	2d589e3ce85f77dca4b1caf37d860d3ebc24a74a11f5643a86377a4a083daef1	a49d91905465e4f412c03ba6f6106560076cea8aeece537f054ffec50d4c454a	true	AXIOM-FREE	7b0ba188108f5c417d91154e8ca321712e814fa401bcf97681d12345ed0beb9e	f1bc94f8218503b2268dcedf1f5b61223d87d30af7bf6e1eb7c3cc6af3c791e5	76690640cb9dbf92c4186d8cb51bf555449b0f7bffc3bcbd8344c844c2a46ca1	false
Someone.retired_record_has_no_standing	Continuity.Admission.retired_record_has_no_standing	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	9a70ab78086a5d3fc6acacf9697ff09532b231a3acaba96a270cf6c7536a4b8b	acc5b4138591b222a3fff4fde2103043d05ffcb2da4e3e0cc1e2afd008affdcb	5101f129c89314c7802fde2d9fbd5705808b52831c22fd4f81f58e8e94591753	true	AXIOM-FREE	897021b15212659847f4941848012f5e6ad6160db359474235a3f88df70cc5e1	a62ed90aebd0aa4beb91d6d56cfff660a2a94d67851e38e11147d3bbe28ad287	a134ed28b81d60f6d0114fed84fad9513f3cea417ad337eaaadfd5d2475f30be	false
Someone.retired_slot_is_record_only	Continuity.Admission.retired_slot_is_record_only	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	0c5d8e4e8c225e633340db925f5d9db2dbc37c18d8f531962a9f9a056822095c	02de58ebfe5df59640005ca940da1d494a8811492cfd194034f09102ca1e528d	94f26759966a47fca5cd58b29d2b2e0275655526cc5384752375c317583687c9	true	[propext]	8f79850f158fb48f76e43fbda3e5e567b99f1e46fefb1d51f2703091cac27914	5a73a6dfd4b1759a3bc68e7776eddbe42e46b2af9a880f7c2e7f385ed06cb1ca	fa2dce3501a60193dbf63c49492e9fef6b5d1897b8890728916fd35961ff0ce6	false
Someone.revoke	Continuity.Admission.revoke	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	aae9f3e29e4258d506d098b3848aba644b78272bb83d10fc4d5f4e40e26dcb1b	399f14929025699b7d8b9a037da266ad1705916fd54e2b41681dc874a8693c20	150e2bc586d7f7c59282a7bf7fa06e9e6df24c4512df166ad9beec0dd8667bec	true	AXIOM-FREE	175c60e9c7197925faac11033c861f811215a4c57a7ed928e1718b026a97a659	dc32943e8d29f40e056e19d242f3ece45ea07ae8c8d7ff239b303ab0ec23371c	3e266750cda3000541606ac98af718831fb97bf995c917675e579ac19e4c276d	false
Someone.rotten_packet_not_live	Continuity.Admission.rotten_packet_not_live	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	a6caa46c1fb14856c7570c44d0be6a80bfb45f4595d450413b68bb9c69f6cb18	6e4333d338bf04db00bab18ac36846589050479067336c278547ace3e097b2c0	9c7d4dbdeb0c26e8202ef91dae3c5659cfd171cbf2a1fc3be67e93502549c960	true	AXIOM-FREE	569fadebd8043d23b19e9e8aa7a3d1263b79aa750d293f79aee0d02b7229fa3a	14d2b48d683542176b1c5e278bbadc48a32863105980730dda121f72088e2e4e	7ed523b037b191e086483b84d2c6b097793dfc27026be45f8d487c59319d28cb	false
Someone.scopeAllows	Continuity.Admission.scopeAllows	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	d3d466f6da6023e5be6247d0b6f5aef6c97cb6db1144e460114060d26e57f0a4	d6bf55c392e1139c14b9c69bf672ccc1af287a3615f856847a12415ba5e6cfab	98795735ac23a9ccb4a7f0b0754fa2fde84d8c428f3099b7a723fde322d32888	true	[propext]	4b7c90154cc084fba46bb851f5659bc02bcb8646f3873b4c05bd2030e90a02fc	b74a49e422edc2a1e2f7dcc92cfbfc282132e89c9da303fba6c5ac1cb13b99b3	60b1923ce657aeffb72d7552bbbe21dd5825e858258a1d5c7efb010186ba0a8a	false
Someone.scopeAllows.match_1	Continuity.Admission.scopeAllows.match_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	28e2c5a0dca6120c7e744e015f70c5e7811960985c32edb56f69bd8e04d4e71b	e2a5b84316e9f637f32f725d74d1ea0be5d1b21c4261713d9c21b44a3f08db48	2045de9da1a8313a60aa03768ddf36f51a3b3379b922409ff0f5ac2e342abbdb	true	[propext]	ea4d0e8b039e86b0d8ae555ff3e6b3db9d923d75fb76dc96604a404aee1a99aa	8d17dbc9d9cfef784591c4ecaa05e9f93520b3bc3536b533a07545312e6c0d23	ae7f039c1184eb80d82e4fb0c9f758af38323744f78076be1d168a9fba16104c	false
Someone.score_admits_nothing	Continuity.Admission.score_admits_nothing	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	a45dfabfb62eeb15ec2901471437654eba3f4747c96a16e0a20dc32fc78ecedb	57981ac1e462cb6cd70eacd1fe2f89af4904dfacb083902bd44e24cce71a23a3	7ec41a2cd55c879fb1e37c238fc31230671b1c17142f1b50b110978373be8c63	true	AXIOM-FREE	fc4441937542d547e5342544581a22bd1dda9a1bf4ed5d3fbb23080e91596b0b	d38aeab6c0a6cf5f34e341e3b25046f37f899af17554ab5660b9df0d32ca2102	3fc8e0dfb8f0f548c63af54ce22f8cd6266c018f2885693b9f135bd88fe64f6c	false
Someone.seatActive	Continuity.Admission.seatActive	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	87ef31a1f99c52f148c250fe541bd5a06eede851f8dc4bec10ebde8ddbce288d	f754c6382480029c352f0d0e173df0c8b12c367f7bbe44c8643a2fdc2c91259d	642c39625f1e204f366abd2177a61131f19e5b929fd879ce60fae60cf2d364f5	true	[propext]	fe115b9402b473267a1fde725f9282ef00070bda2e30645d921892a54c1682a8	56a0d71b5b00dde42ad08537efc980be59f02cb5371db80c6a0b225bbff3f522	327c849516397d8a12a27eda2968a377199ea95afd579e2b3fb9c05631d94afe	false
Someone.seatActive._sparseCasesOn_1	Continuity.Admission.seatActive._sparseCasesOn_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	9993d3be2d4659e97a094deef17328b716c0af518e454e3ffbfd7a2ca4b33850	7d22f200d952fab143d667cb1bfd60f59fa63e818a9488018877151aa12ff487	33337654998470abeb17c7013848f6d852a52e2cfe233d162fd334f6e9e592b4	true	[propext]	83838949c29784ed42a22321ecb2c911a06f1a93f661d5021ba3fdeb55c26318	ce6a94569b93e6093b4f2ac451b8673268478f13eff494a74b86c57bbf7b2af6	1420841ecb77a9cbcdce5721321c1c217fe6c4c2143d80566c08beb21edf5803	false
Someone.seatActive.match_1	Continuity.Admission.seatActive.match_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	bfb60edf109fbc2e50ee9942739b13e7139b891aa3a2e55078a9d03cb36a48af	2a4d163161c017a575502721ecef2e6046b66d474463128d7027c030d13d854c	fb0c7e368243b908824e631bafb895d0b4672860208d29dcae203c9522c0905d	true	[propext]	e853baef14b8a3c649f31c1206e8f1ac1143cb3abaabd28d910fc57429f17161	1f34e2add5f02109f4a06961c2ef8f5e74fd88c248b7a3458077048814dd41c3	2d233c7689480f5b9928deafb97e44c62f680d612e48fb69448527c07edde47a	false
Someone.seatStanding	Continuity.Admission.seatStanding	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	cd7c8712fcc28af633265ed320ef7f28fd2bb9331224d64c6563c688e0910ea6	b424272b68c0f54307a446ac17fcbcd4d5deea621f56cdf933f29b32339ea4da	ea8a377fad114c116aff428322b606e38458e79f0f1bc2e15a4c946eea894e57	true	[propext]	c52a0952c6d3119559f9f98672ac1ebcc5f42f3c08b033ae899db3ddab57fbcd	e027bdd4e5d5e97e3c91588cd0467874714e595a904e132edcda10248da45d7d	366f78aeb3ce35f5907c8e9e7c84dc1d974ca8a487324da3d2df614dec94f0d7	false
Someone.self_authored_cannot_promote	Continuity.Admission.self_authored_cannot_promote	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	98cfdd02236b3a844f1d6a71ed1dab402cec350810d42c20df1403ef177adbe2	212bcb8819b7189e0b95fa578c9c3572970e9dc4497ccd772e9dc885b1e3926e	f64c6c52a5b441b6db1f58e8b595cd6a8d26d801087207a0a8e3532831f0b219	true	AXIOM-FREE	59b6f2b73dec59e597f86964aade9e8fb71c417e2b16b348a63296464aa382b9	57ed8f754718e7e19f4550ec2d1d105ed3cc6ef11a4e01d2e0a1e54460a0caad	8ae59fd43db1c4692d0f1475f1452c66a79f7d63ffa57b1bb0d1ba6fd1e4a072	false
Someone.self_authored_cannot_promote.match_1_1	Continuity.Admission.self_authored_cannot_promote.match_1_1	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	b117be3977cd6dca98a6ec8fd17579af35b06dff44f2af39d027dffd7108901a	2c5768616a01bb6c3dda6fe2ced520e3c80e83a914db670ee9087d598e9b5e4e	b71f0932d6790932a8a62ab6d6e63230e4062963740400f8ddbe91bf69e3e253	true	AXIOM-FREE	c20291a85e9a6bc55586fb31714d9bf210fa322d72b9970085be84efbbc4918c	926aaed35519193fde81b54b38fc9e842e5c3adeb2a65891b9a7468b1e9021ae	c68f2764fe7a45a803cec05721f339c5fa95507bd1aef6eb2a12565a0b044790	false
Someone.self_authored_guide_cannot_prepare	Continuity.Admission.self_authored_guide_cannot_prepare	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	0ef4fe31e87e0ee33324760f270d08c86b1cb29f4f44ec443a563e49229625be	aa394f79fd88992f4f28e8887c0ea276e66d014794ac43e40c2b1c70f44101a0	846a6c3d407097bd9141a5e62f13f8e92f53a0a6f8b53abc31417014b3e943b2	true	AXIOM-FREE	ea7cc66ac5b51c699d30bbdfd0b820aea80aff4aa51de9bfab303c20df01c4f5	c318513f22f2a036a5ca87ff3fbc8647b7525446be22e3aef07731f1b1b655c9	3f8dcd7d419c0717f33769b53e269f572ead0804a1c6a6a267b2f702632b593c	false
Someone.self_authored_material_only_rehearses	Continuity.Admission.self_authored_material_only_rehearses	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	7b99935b52c080ecd0857a42fab971b7f287051083f25e0705fb0cdf1f23ba28	027422f344bc691f3908edf25f2b26fe727a3890c8402f7fef5693c685730feb	56336313310079267d8f6eea328a5090a85a7dd1af679199e4938599d415a332	true	[propext]	5959856de4bb5dc40bed159cefd26b3e6625bae902f60154426f01fbca4dc52e	f7450f40913646047a2468d85f38b9aaecd29eac7ed509db4b7ea2b000c4530d	a3d019e10c23ce6ec3c52865fb6b40e6caa3bd89155c3af6afae17e9a24f9bee	false
Someone.self_narration_cannot_ground	Continuity.Admission.self_narration_cannot_ground	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	407c6c75e898851a22ef7fc79ef15e0ccca25c86e387d15dda53fce2720feec6	1b210c2bae6a4796a013ddd13c0cf33f14ade97aa69cdf03c73bc396653efe10	a4d4719398cd3c567efe45519b4b6be734bc9f08aa55a42f19324496fdf27102	true	AXIOM-FREE	a4e345539643f37f0b83f72fb033c489fd31b30d246e788a508be565449b1841	c5d17475081b00a36736405d6dbc7e002282cc81a66c54bad230878fae353072	31b1293cadd9034840c806f0bdab121a5950d3ad22ed9b9a16fb8d9252d5a64a	false
Someone.siblinghood_is_not_admission	Continuity.Admission.siblinghood_is_not_admission	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	8b2d2f6a40df031e42976f732e8f4a307bdda49fe1f4b66ca267ca6610955f36	9c88c46d24a5de9641133c8b65d51f66bd904b34f20b9a6d6f6067451f9cdc43	68a90b3ecc6639c610b66207b4bbc7ee3c539ccefc934384d180f686d2c08802	true	AXIOM-FREE	40321da14238747c2a7e35fdada04032131d354dbb77725600c632d532c1050a	935ba057c6c69eb4d058a1c95656a4cfa37cb6d551604b75702bc393a1f3ff0b	90eecdb57d3455f85f67e8bdadf5231bd6f925000e9b3daf35fe0a206c5a2838	false
Someone.someone_did_it_inadmissible	Continuity.Admission.someone_did_it_inadmissible	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	bc94933ad8a9ed09d647a8cbdc0f3bfd82f56c86b0ef44313c414393ca148216	891a5e00b502fb71aa2577f819c5680da8284d2413c8afb9f5570f8898118443	b08d66a776f89b4754c02a2b9662f1266d88b99865db6220c5b269b569e76313	true	[propext]	1b2663171b45aeab5176d0402b31616dc457a30d7b85b90fd3e1d157f43d7df5	81be14197b8014720f4f98146cf2267d4695fee68ed72819cd01c2ea16a83a2b	5e71a902effb8d682d85f0d256baa63033e2e7b0749d32d3fefaaab010bdcee8	false
Someone.stale_packet_no_live_standing	Continuity.Admission.stale_packet_no_live_standing	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	8521473a6b63b0af85ee205b5319f86fa71b3192f27af99c3abbf5ff9d4493cc	30d2285c4387a6e5979a10b0ddbe5b99b734c7aa7edafc63eae3d3427005aa05	a65bb0abd8a0d9c99325b3836013aa975105fede1057cdcac1e0d193283d9fd4	true	[propext]	38be6e74a032a59675dd1e9f5d81bb61b143153aaea3bdb720f72181c034b9c7	d9688c23d2708385aeaec9df818095e6d68e3b81a13ce798c2519bd748892d60	6127c774259ccd92ba8bc5ae432a06acc90974732bd28d57f07a66b1a5896da0	false
Someone.stale_packet_not_live	Continuity.Admission.stale_packet_not_live	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	e7694bc3174c0719595a3f7a87f83d61cae81c774694b9a4d7e40b957cc3790b	0b869faad8c32e7696eabca16a0ef4b54a3ee5a42ccfec6be9548407b2f9c84f	24b511fe141cc0a7d78fd8341d6fc7e5d404b837297faf25aa03f580463866d1	true	AXIOM-FREE	8ccef8cf2c0686ae3aea4ea07fbe1efcdbdf02e180aef4d4f92ab262dc807324	8efb89168ee2c9d46f9755811425b1a5001a1c528123d63076935c9a6a7a066d	31f214704661b464d79a74bde9dcc5871479bfcef46f67ec790c8b5ea41dfcdc	false
Someone.standing_implies_coherent	Continuity.Admission.standing_implies_coherent	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	cd68f19d1736ff6fdac36c135649eae3779427f539fe116fa5106406fd81bae1	97ff1b605859cd9ee3015554f52ffa3d7353694507372dd1f7ad112d7d0571d8	3f8b03b0cd01edeaaee0dfa5d47fba8de3436a546d6c8d6654cd40c3e2aefe6e	true	[propext]	64010efcbbccc0d65c4b7c9730271e81f6aa17b823d37eb2a5821a79d6e8f65f	2d477518b269017383ab4d562cd72ee6e2faf4991e85376d7f35c5021ddf4d52	7121dc84367a8b3612cb8c1ab9d6b06892e421e6be5976643c3f1a148ea4f632	false
Someone.standing_is_not_authority	Continuity.Admission.standing_is_not_authority	theorem	someone/Someone.lean	formalization/Continuity/Admission.lean	ebace9ae03dbb47ceef0fba2eb304d0350bd7bc91f9cef8c4c075e19bae734e6	e69d96d0ddda17af5758d340cbce867739197f5338acc1096ab28383f10180a0	3672d63ca9836263f4b1c18ce0ae168346438702b9435355f5ddcfa845a51350	true	[propext]	cbf90dc2734d2aeaa21e77e431470e53dbab1b6c0922a5e3531dcfa5fb2338d0	3e8998dbf6922f4e724df7cd3e47236ac8b5081c04c091fd49b701d227c57efc	bf707728c2fbfff4aaf808c53961cdbaeda9fb0c4785a2fc988761d2e130482c	false
Someone.step	Continuity.Admission.step	inductive	someone/Someone.lean	formalization/Continuity/Admission.lean	7498f68212afe785daad4042b20daf3eeb88099e40953d757b70f25800c74bc8	4b83d4b14630a492c5876e377aadc4aebaf8d264541311eaf832487c56e23acf	ab65162023f0c6659582f7c7ccbc141590804282165875e39f07d7860651024c	true	AXIOM-FREE	-	-	-	false
Someone.step.accept_named	Continuity.Admission.step.accept_named	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	809c134e8d2dd59110df336e1aa683dc98a57ca3b0edf2ef77c6b277bb4222a9	787952544fe35b7af417b5c40482ca0235542264de154537561b4b85446e32bb	157bad5479caccb0d44249d8393b18a95b194291e272eb891a82fcbc6ff38f0a	true	AXIOM-FREE	-	-	-	false
Someone.step.casesOn	Continuity.Admission.step.casesOn	definition	someone/Someone.lean	formalization/Continuity/Admission.lean	68109c79b63bbba6d178cd92603e1999c8a43a236c03df2fbe4c44ca10b1fd0f	89713f695faef2fd36b312b707a3ddaae655f8d37a9db7c294c03c0a0e331de8	ce7c6181e581e43a3781cd3993589ba727dadb7bfb14a77b681c7cc2918a396e	true	AXIOM-FREE	a6721274fb9bc9fd469f0d41875c1badcbf8e90ceab67444da5558afdb448e0c	29f62db341148020ce1180f8a6c2bc0362521c712299789befa84e12ea7f7064	ff3fdfbabdaac3887032e12220856913a6d1846460ab76cfdf45bf07d4430652	false
Someone.step.fault_breach	Continuity.Admission.step.fault_breach	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	44c629fd09e69b35ecccbb05a822311616dd4b01219e46ef3c34ee3e0cce5292	605b1a12aeaf016826a6f5b8cfe705b1d91f3889ce6d7b0373385e8cd3c5fcb8	b730e528fa5e39ea4df8770e72d2193403d0a0dfe73cbfd589ff6425fe4bab15	true	AXIOM-FREE	-	-	-	false
Someone.step.fault_drift	Continuity.Admission.step.fault_drift	constructor	someone/Someone.lean	formalization/Continuity/Admission.lean	7af8e3dfa9793bc76d4f6c4a67a4b552e27e0c8e9a183405a81858e59b75cab1	83e8baabb5249d10b5b9cf63c39e5413586c99fe701f1cb16ad82c2c28775ad7	4d2716ea7c2c85065daf7f12a1932f98b74a638bdffef736fe8cd564d6f54715	true	AXIOM-FREE	-	-	-	false
